Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Denmark,DNK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,67.3219985961914,67.2350006103516,67.0770034790039,66.4589996337891,64.5139999389648,65.3499984741211,65.3990020751953,65.7779998779297,65.4629974365234,66.1849975585938,65.7689971923828,65.4069976806641,66.0979995727539,65.5179977416992,66.0130004882813,65.8610000610352,66.2559967041016,65.8499984741211,66.0510025024414,65.322998046875,64.3659973144531,63.9570007324219,63.1749992370605,62.3240013122559,62.0859985351563,62.023998260498,63.3059997558594
Djibouti,DJI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.398998260498,63.4109992980957,63.234001159668,62.9749984741211,62.7089996337891,62.5620002746582,62.3810005187988,62.306999206543,62.2830009460449,62.1829986572266,61.9650001525879,61.7459983825684,61.4039993286133,60.9879989624023,60.5870018005371,60.2589988708496,59.9990005493164,59.7849998474121,59.6069984436035,59.4570007324219,59.3300018310547,59.2150001525879,59.140998840332,59.0929985046387,59.0400009155273,58.9720001220703,58.9210014343262
Dominica,DMA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.8110008239746,63.8330001831055,63.9749984741211,64.0579986572266,64.0670013427734,64.125,64.2210006713867,64.3379974365234,64.4449996948242,64.5390014648438,64.6080017089844,64.6709976196289,64.7630004882813,64.7669982910156,64.7959976196289,64.9339981079102,65.1050033569336,65.265998840332,63.8699989318848,62.4609985351563,63.8540000915527,65.3099975585938,65.6669998168945,65.8140029907227,66.2770004272461,66.693000793457,66.7839965820313
East Asia & Pacific,EAS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,74.5623681455651,74.615847342134,74.6624701671859,74.6014979404337,74.5479418401525,74.4613015720526,74.3683021759398,74.2402110285476,74.0336585020131,73.80290633586,73.5286714429443,73.0829796118309,72.5386496534897,71.9659242360134,71.4399255545482,71.0138365343244,70.6178192501636,70.328407338076,70.0250376387468,69.7396346004313,69.4269816922049,69.3099974631531,69.1352569326753,68.9654389281757,68.828494013371,68.4489313971924,68.27231340558
East Asia & Pacific (excluding high income),EAP,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,76.4279593960997,76.4382113293088,76.4590920481926,76.4041224675141,76.3173926022531,76.2082305654465,76.0694312083534,75.887022592978,75.7266309700514,75.4968923855902,75.1863467854326,74.6909712567238,74.0897961405159,73.4586706593099,72.8542608885599,72.3476830232086,71.8871465333349,71.5274281796264,71.1969601821991,70.9092296188812,70.5699844627569,70.4607364643512,70.2649944819841,70.0402966063632,69.8394751105891,69.3821343602349,69.1463048501797
Ecuador,ECU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.4749984741211,63.8569984436035,64.1559982299805,64.4609985351563,64.875,65.1859970092773,65.4250030517578,65.6380004882813,68.1480026245117,68.0339965820313,67.9140014648438,67.7900009155273,67.6539993286133,68.7119979858398,68.9400024414063,69.1460037231445,70.2610015869141,69.3789978027344,68.4499969482422,67.4769973754883,65.0650024414063,64.3209991455078,64.947998046875,64.3399963378906,64.1370010375977,66.5619964599609,68.5139999389648
"Egypt, Arab Rep.",EGY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,46.6080017089844,46.6910018920898,46.6220016479492,46.6360015869141,47.5960006713867,46.4290008544922,45.9189987182617,45.3849983215332,44.8400001525879,46.3380012512207,46.1059989929199,45.6069984436035,45.0950012207031,45.5800018310547,46.0730018615723,46.5579986572266,46.9949989318848,48.0960006713867,48.4599990844727,48.8219985961914,49.3059997558594,48.8569984436035,49.0270004272461,49.3720016479492,48.7190017700195,47.9679985046387,47.8470001220703
El Salvador,SLV,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.7350006103516,60.9080009460449,61.125,62.0209999084473,62.8209991455078,62.0839996337891,60.6650009155273,60.4459991455078,62.2770004272461,62.0149993896484,61.4799995422363,60.9410018920898,60.3860015869141,61.8339996337891,60.5040016174316,60.9379997253418,61.3759994506836,61.8569984436035,61.7220001220703,61.5719985961914,61.3050003051758,61.5629997253418,61.8300018310547,62.1990013122559,61.7970008850098,61.4179992675781,61.1069984436035
Equatorial Guinea,GNQ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,61.3580017089844,61.3950004577637,61.2919998168945,61.2929992675781,61.2280006408691,61.0979995727539,60.3580017089844,59.2200012207031,58.8250007629395,58.5919990539551,58.5919990539551,57.8709983825684,57.7039985656738,57.798999786377,57.7480010986328,58.0180015563965,57.8740005493164,57.7430000305176,57.7529983520508,58.173999786377,58.8470001220703,58.6419982910156,58.4729995727539,58.701000213623,59.0190010070801,59.5709991455078,59.4970016479492
Eritrea,ERI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,82.5579986572266,82.7020034790039,82.7760009765625,82.7600021362305,82.6809997558594,82.5970001220703,82.3280029296875,82.0250015258789,81.7020034790039,81.3580017089844,81.0179977416992,80.568000793457,80.1529998779297,79.8030014038086,79.5220031738281,79.338996887207,79.5270004272461,79.7610015869141,80.068000793457,80.3460006713867,80.6139984130859,80.8460006713867,81.056999206543,81.2409973144531,81.3649978637695,81.4260025024414,81.3600006103516
Estonia,EST,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.3800010681152,63.0369987487793,62.6920013427734,62.3660011291504,62.0579986572266,61.7599983215332,61.201000213623,61.5629997253418,60.4300003051758,59.2270011901855,58.9990005493164,58.0970001220703,56.8370018005371,58.8409996032715,58.9109992980957,58.6230010986328,60.5769996643066,60.6730003356934,61.3489990234375,60.8759994506836,60.5299987792969,61.201000213623,61.2770004272461,61.2849998474121,61.1529998779297,62.1969985961914,62.9469985961914
Eswatini,SWZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,53.8549995422363,54.0349998474121,54.1720008850098,54.25,54.2610015869141,54.1910018920898,54.0209999084473,53.814998626709,53.5769996643066,53.3129997253418,53.0419998168945,52.8849983215332,52.7410011291504,52.6230010986328,52.560001373291,52.5499992370605,52.4459991455078,52.4090003967285,52.4280014038086,52.4990005493164,52.6119995117188,52.8110008239746,53.0260009765625,53.2550010681152,53.5040016174316,53.7589988708496,54.0320014953613
Ethiopia,ETH,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,77.947998046875,77.9929962158203,78.0289993286133,78.0270004272461,78.0189971923828,78.6630020141602,79.2419967651367,79.7699966430664,80.2570037841797,80.7160034179688,81.4280014038086,82.1050033569336,82.7620010375977,83.3919982910156,83.9850006103516,84.5350036621094,84.4049987792969,84.2600021362305,84.0989990234375,83.9280014038086,83.7440032958984,83.5780029296875,83.4169998168945,83.2590026855469,82.9349975585938,82.6060028076172,82.3369979858398
Euro area,EMU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,54.9924649899116,55.2955064471881,54.7051582786245,54.3920034997861,54.4192994058326,54.2410084252528,54.3519281674919,54.471310848317,54.6878895256264,55.0009053294904,55.1360748222027,54.9624063762419,55.3461688147643,55.7362623850871,55.8705690039617,56.244642798544,56.4769365386668,56.7019442488667,56.9206063701405,56.8537529604253,56.7444851624324,56.6930042676587,56.891742437615,56.7968653619246,56.670917600307,56.579850474096,56.6667291046925
Europe & Central Asia,ECS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,59.8659951045866,59.8773835241465,59.5156522175774,58.7229863862852,58.4271849944122,58.1322380326757,57.7862900500441,57.3775169135672,57.1945574676609,57.7720098543139,57.6562893267335,57.2488708198713,57.2545387843745,57.1609234499634,57.144296958395,57.3770242523548,57.4638897250508,57.6777630345753,57.9355475556524,57.9694642930938,58.0284301702574,58.1678343268201,58.3002542193687,58.389702179423,58.4026122382294,58.5056227142678,58.6430104195203
Europe & Central Asia (excluding high income),ECA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.2731516406836,63.1203585469603,62.9619946980815,61.6805195634598,61.2246739722554,60.8601173929636,60.0488968197733,59.1087604808376,58.5284714265523,59.5620760112543,59.1137697502151,58.3857340509315,58.127238253715,57.6091639791934,57.4935242184969,57.5294546089898,57.5472101041416,57.868645459369,58.1442025316979,58.2648066099749,58.5043979987415,58.8543128940778,58.8812633846765,59.1111584948677,59.1303602237903,59.4015927119172,59.5528739929811
European Union,EUU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,57.5837848468571,57.7250540060799,57.2354923392628,56.8086107632007,56.6215293596285,56.3484337784783,56.2072301409412,56.1811251257391,56.2168730095109,56.4098746140883,56.4954632868562,56.3014208093311,56.2444915195943,56.3895943733115,56.4507001274273,56.7502968828619,56.9511664207709,57.081809943129,57.3107023921519,57.2680294033776,57.251271716587,57.1749652519924,57.4068263131819,57.3949794233401,57.4132989433435,57.3665489549057,57.4507373893585
Faroe Islands,FRO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.0509986877441,60.2319984436035,59.9949989318848,59.9230003356934,59.7099990844727,59.6129989624023,59.3559989929199,58.8629989624023,58.3600006103516,57.8660011291504,57.3919982910156,57.1660003662109,56.9589996337891,56.7430000305176,56.484001159668,56.1640014648438,55.6419982910156,55.0730018615723,55.6510009765625,56.1980018615723,56.7410011291504,57.2849998474121,57.8079986572266,58.298999786377,58.7430000305176,58.4900016784668,58.3629989624023
Finland,FIN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,65.1869964599609,63.7620010375977,62.2849998474121,61.4259986877441,60.625,59.8330001831055,59.1730003356934,59.9790000915527,60.0800018310547,60.8129997253418,61.0289993286133,61.2190017700195,61.3120002746582,61.0320014953613,60.5550003051758,60.5999984741211,61.0260009765625,61.3050003051758,61.5149993896484,60.439998626709,59.8409996032715,59.8199996948242,59.6599998474121,59.0480003356934,58.8699989318848,58.826000213623,58.4720001220703
France,FRA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,55.7350006103516,55.2560005187988,55.3300018310547,55.2929992675781,55.1839981079102,55.2000007629395,55.5900001525879,55.2400016784668,55.3079986572266,55.5750007629395,55.5449981689453,55.2470016479492,55.4710006713867,56.132999420166,56.0530014038086,56.1549987792969,56.0320014953613,56.1430015563965,56.2239990234375,56.3860015869141,56.2820014953613,56.0040016174316,56.1629981994629,56.1119995117188,55.7779998779297,55.5779991149902,55.4210014343262
French Polynesia,PYF,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,59.0209999084473,59.3419990539551,59.6220016479492,59.9119987487793,59.9210014343262,59.923999786377,59.9949989318848,59.8769989013672,59.6349983215332,59.2760009765625,58.8400001525879,58.3860015869141,57.923999786377,57.4150009155273,56.9860000610352,56.6689987182617,56.4739990234375,56.3129997253418,56.3629989624023,56.3110008239746,56.1780014038086,56.1559982299805,56.1160011291504,55.9379997253418,55.6910018920898,55.3790016174316,55.0950012207031
Gabon,GAB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,47.2719993591309,47.1520004272461,47.1520004272461,47.0800018310547,47.0209999084473,46.9560012817383,46.9300003051758,46.8940010070801,46.8950004577637,47.0519981384277,47.1300010681152,47.1319999694824,47.1870002746582,47.2519989013672,47.3849983215332,47.5330009460449,47.7890014648438,48.0149993896484,48.4230003356934,48.8470001220703,49.226001739502,49.4749984741211,49.7789993286133,50.1129989624023,50.4900016784668,50.8860015869141,51.1959991455078
"Gambia, The",GMB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,57.2449989318848,57.5519981384277,57.6759986877441,57.6440010070801,57.6500015258789,57.6430015563965,57.5940017700195,57.5480003356934,57.5209999084473,57.5279998779297,57.5789985656738,57.7400016784668,57.9160003662109,58.0989990234375,58.2799987792969,58.4570007324219,58.6399993896484,58.8129997253418,58.9739990234375,59.1240005493164,59.265998840332,59.4020004272461,59.5250015258789,59.4490013122559,59.375,59.2560005187988,59.189998626709
Georgia,GEO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,66.2779998779297,66.6019973754883,66.9619979858398,67.3629989624023,67.8050003051758,67.5429992675781,66.8690032958984,66.2389984130859,65.9779968261719,65.7249984741211,63.5089988708496,65.8460006713867,63.6870002746582,64.9489974975586,63.6139984130859,63.3740005493164,63.3680000305176,63.4329986572266,63.5499992370605,63.6910018920898,64.8479995727539,65.9729995727539,67.2289962768555,66.6689987182617,67.125,68.120002746582,67.4980010986328
Germany,DEU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,58.2509994506836,59.6319999694824,59.0099983215332,58.3310012817383,58.5320014953613,58.1940002441406,57.9690017700195,58.1549987792969,58.1380004882813,58.3310012817383,58.0690002441406,57.9679985046387,57.8580017089844,57.9099998474121,57.5929985046387,58.4599990844727,58.851001739502,59.193000793457,59.2140007019043,59.3580017089844,59.4420013427734,60.0229988098145,59.9879989624023,60.3209991455078,60.3779983520508,60.2799987792969,60.4930000305176
Ghana,GHA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,75.5400009155273,75.4580001831055,75.3669967651367,75.2620010375977,75.1589965820313,75.0459976196289,74.9909973144531,74.9329986572266,74.8610000610352,74.7730026245117,74.6709976196289,74.8079986572266,74.943000793457,75.0800018310547,75.2210006713867,75.3669967651367,75.5189971923828,75.6760025024414,75.8339996337891,75.9909973144531,76.1490020751953,76.3529968261719,76.5530014038086,76.7509994506836,76.7300033569336,76.7170028686523,76.7350006103516
Gibraltar,GIB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,51.3139991760254,49.9420013427734,50.6419982910156,50.484001159668,51.1570014953613,51.632999420166,52.298999786377,52.0849990844727,53.0009994506836,53.3880004882813,53.3619995117188,52.3549995422363,52.6730003356934,53.0349998474121,53.8429985046387,53.6419982910156,53.9080009460449,53.8219985961914,53.818000793457,54.2669982910156,54.4070014953613,53.8199996948242,53.6110000610352,53.3409996032715,52.9809989929199,53.0870018005371,53.1590003967285
Greenland,GRL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,71.5589981079102,71.6449966430664,71.6399993896484,71.6159973144531,71.3560028076172,71.1370010375977,70.9029998779297,70.6289978027344,70.2770004272461,70.0599975585938,69.7470016479492,69.4339981079102,69.0820007324219,68.7979965209961,68.4820022583008,68.1569976806641,67.8369979858398,67.4759979248047,67.2050018310547,67.0770034790039,66.8160018920898,66.5070037841797,66.2249984741211,65.9720001220703,65.7060012817383,65.4260025024414,65.2070007324219
Guatemala,GTM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,62.1949996948242,62.1669998168945,62.1339988708496,62.0800018310547,62.0509986877441,62.0740013122559,62.0589981079102,62.1110000610352,62.2019996643066,62.2779998779297,62.3460006713867,62.4749984741211,62.6290016174316,62.7630004882813,62.931999206543,64.8779983520508,66.6800003051758,65.7109985351563,64.7200012207031,63.7179985046387,62.7109985351563,61.7099990844727,66.4140014648438,61.298999786377,61.859001159668,61.4700012207031,61.984001159668
Guinea,GIN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,65.5640029907227,65.6719970703125,65.7360000610352,65.7490005493164,65.7160034179688,65.5849990844727,65.609001159668,65.5849990844727,65.5289993286133,65.4349975585938,65.3339996337891,65.306999206543,65.2419967651367,65.1989974975586,65.1350021362305,65.0609970092773,65.0130004882813,64.9550018310547,64.8560028076172,64.8079986572266,64.7369995117188,64.6679992675781,64.5830001831055,64.5039978027344,64.4380035400391,64.370002746582,64.2419967651367
Guinea-Bissau,GNB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,73.4769973754883,73.4349975585938,73.3929977416992,73.3259963989258,73.2089996337891,73.0319976806641,72.931999206543,72.7720031738281,72.6559982299805,72.4609985351563,72.265998840332,72.1320037841797,72.0009994506836,71.8570022583008,71.6959991455078,71.5279998779297,71.4219970703125,71.3219985961914,71.2409973144531,71.1869964599609,71.1620025634766,71.2129974365234,71.2949981689453,71.370002746582,71.4349975585938,71.4810028076172,71.5550003051758
Guyana,GUY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,59.4860000610352,59.7120018005371,59.9109992980957,60.0629997253418,59.5349998474121,58.9939994812012,58.5519981384277,58.1629981994629,57.8190002441406,57.4970016479492,57.1650009155273,56.6879997253418,56.1520004272461,56.0139999389648,55.951000213623,55.8370018005371,56.0209999084473,56.2029991149902,56.2589988708496,56.2779998779297,56.2830009460449,56.4850006103516,56.7210006713867,56.9900016784668,57.242000579834,57.4570007324219,57.6150016784668
Haiti,HTI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,67.3870010375977,67.1490020751953,66.8720016479492,66.5500030517578,66.1750030517578,65.7480010986328,65.3099975585938,64.822998046875,64.318000793457,63.8390007019043,63.4150009155273,63.5299987792969,63.7060012817383,63.931999206543,64.1910018920898,64.4710006713867,64.7509994506836,65.0550003051758,65.3369979858398,65.661003112793,65.879997253418,66.2429962158203,66.5830001831055,66.9390029907227,67.2649993896484,67.5530014038086,67.8470001220703
Heavily indebted poor countries (HIPC),HPC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,71.9202677458482,71.899649950479,71.8351673347786,71.7538900927188,71.6632817869658,71.6572485070683,71.7100015696529,71.7234719926028,71.7504597117504,71.7559184383879,71.7698791390806,71.8201963123434,71.860739074567,71.8992299153662,71.932586172634,71.9847211657334,72.0143338799969,72.006756020263,72.0170747245345,72.0135819909623,71.9964573367123,71.9382788624425,71.8119558143545,71.8259922541518,71.8013137261624,71.6651711008675,71.6044487466979
High income,HIC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.5896330638161,60.6295818025919,60.50257941907,60.2776750339189,60.3193424293011,60.2360099324175,60.2964314522098,60.4236618578191,60.3928543241206,60.4552473140461,60.5195629028611,60.3257061684993,60.2836040657717,60.2773129137471,60.2729782249982,60.4600017904286,60.5885495926051,60.6750177743086,60.7744520227812,60.5587788613906,60.3473333094365,60.2284360065439,60.313021855097,60.2791537003959,60.2696252861858,60.2784771314183,60.4174326173663
Honduras,HND,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,65.6100006103516,65.7210006713867,65.8919982910156,66.0869979858398,66.1320037841797,66.3170013427734,66.5,66.7460021972656,66.9690017700195,67.0940017700195,65.6800003051758,64.2389984130859,63.0519981384277,61.8720016479492,60.6959991455078,59.5219993591309,61.5670013427734,62.4169998168945,63.2560005187988,64.0879974365234,64.3280029296875,62.8450012207031,61.3310012817383,63.5009994506836,65.6399993896484,67.8529968261719,68.1309967041016
"Hong Kong SAR, China",HKG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.4770011901855,63.6910018920898,62.7280006408691,62.1370010375977,61.8790016174316,61.9339981079102,61.5740013122559,61.3089981079102,61.2760009765625,61.2439994812012,61.2379989624023,61.2120018005371,61.5629997253418,61.2099990844727,61.1360015869141,60.8919982910156,60.798999786377,60.8380012512207,60.3569984436035,60.2319984436035,59.1129989624023,59.5830001831055,60.1969985961914,60.826000213623,60.7379989624023,60.8289985656738,60.6290016174316
Hungary,HUN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,54.5400009155273,54.5069999694824,54.3919982910156,52.3040008544922,50.4850006103516,49.4370002746582,48.0970001220703,47.2299995422363,47.8660011291504,48.7459983825684,48.9910011291504,48.7480010986328,48.7680015563965,49.6150016784668,49.3610000610352,50.1459999084473,50.5579986572266,50.3569984436035,50.0069999694824,49.9809989929199,50.5009994506836,50.7529983520508,51.5750007629395,52.0550003051758,53.6380004882813,54.8129997253418,55.7519989013672
Iceland,ISL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,74.2259979248047,74.2379989624023,75.2050018310547,74.4329986572266,74.4720001220703,76.7170028686523,75.5110015869141,74.6330032348633,76.0110015869141,77.2279968261719,78.3669967651367,78.0940017700195,77.0100021362305,76.7839965820313,76.3789978027344,75.7689971923828,76.6220016479492,76.7200012207031,76.0699996948242,74.6389999389648,74.9020004272461,74.3140029907227,74.3509979248047,75.0950012207031,76.2689971923828,77.0189971923828,77.7379989624023
India,IND,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.6580009460449,60.6360015869141,60.6440010070801,60.6879997253418,60.7750015258789,60.4959983825684,60.1910018920898,59.8860015869141,59.5830001831055,59.2879981994629,59.0040016174316,59.3059997558594,59.6180000305176,59.9410018920898,60.273998260498,60.6180000305176,59.4990005493164,58.4140014648438,57.3580017089844,56.3279991149902,55.3199996948242,54.6380004882813,53.9640007019043,53.9659996032715,53.9630012512207,53.9490013122559,53.9290008544922
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.2840003967285,64.1949996948242,65.0940017700195,65.2610015869141,65.4260025024414,65.5930023193359,65.7509994506836,65.9120025634766,66.7630004882813,67.5250015258789,67.5309982299805,67.5839996337891,67.6190032958984,67.6230010986328,67.5910034179688,67.5339965820313,67.536003112793,67.5319976806641,67.4990005493164,67.7089996337891,67.9100036621094,67.7369995117188,67.5510025024414,67.3499984741211,67.1100006103516,65.8190002441406,66.3720016479492
"Iran, Islamic Rep.",IRN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,46.3470001220703,45.5909996032715,45.1319999694824,44.6419982910156,44.1180000305176,43.556999206543,42.9640007019043,43.1319999694824,43.3600006103516,43.6780014038086,44.0999984741211,44.6419982910156,45.2470016479492,45.9129981994629,46.6360015869141,47.4169998168945,46.382999420166,45.4199981689453,43.2649993896484,43.7980003356934,43.1590003967285,42.7459983825684,42.3650016784668,42.0009994506836,41.6300010681152,42.7960014343262,44.3349990844727
Iraq,IRQ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,42.3559989929199,42.3269996643066,42.1430015563965,42.2610015869141,42.3569984436035,42.3790016174316,42.4630012512207,42.4440002441406,42.2369995117188,42.0309982299805,41.8269996643066,41.625,41.4249992370605,41.226001739502,41.0299987792969,42.625,44.1319999694824,45.568000793457,46.9480018615723,46.9770011901855,46.8440017700195,46.6990013122559,46.2369995117188,46.1749992370605,46.4710006713867,46.5859985351563,46.265998840332
Ireland,IRL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,52.9099998474121,53.2900009155273,52.2980003356934,52.9099998474121,53.6440010070801,53.8460006713867,54.7540016174316,55.298999786377,57.0019989013672,58.4630012512207,59.3540000915527,59.5169982910156,59.9020004272461,60.1689987182617,60.6720008850098,62.5130004882813,63.2560005187988,63.9010009765625,63.5299987792969,62.1640014648438,61.1559982299805,60.5789985656738,60.2869987487793,60.5540008544922,60.2729988098145,60.2350006103516,60.3849983215332
Isle of Man,IMN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,58.9869995117188,59.1549987792969,59.5859985351563,60.8969993591309,61.6419982910156,61.8460006713867,61.1459999084473,60.6860008239746,60.3699989318848,60.7249984741211,61.2150001525879,61.1990013122559,60.4640007019043,60.7840003967285,61.2970008850098,61.7130012512207,62.148998260498,62.6980018615723,62.7519989013672,62.7480010986328,63.0320014953613,62.8629989624023,63.5550003051758,63.7290000915527,64.1539993286133,64.1309967041016,64.2269973754883
Italy,ITA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,50.484001159668,50.5900001525879,48.7719993591309,48.2980003356934,47.7430000305176,47.3339996337891,47.431999206543,47.3979988098145,47.6129989624023,47.8339996337891,47.8320007324219,48.0019989013672,48.431999206543,48.8310012817383,49.5820007324219,49.0009994506836,48.9339981079102,48.6389999389648,48.931999206543,48.2690010070801,47.9700012207031,47.8530006408691,48.7190017700195,48.3160018920898,48.5050010681152,48.3660011291504,48.8460006713867
Jamaica,JAM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,68.5410003662109,68.8899993896484,69.2740020751953,69.5899963378906,69.931999206543,69.4189987182617,68.8199996948242,68.0859985351563,67.2109985351563,66.9690017700195,66.6890029907227,66.4670028686523,66.2149963378906,65.9229965209961,65.8820037841797,65.947998046875,66.0490036010742,66.1429977416992,66.2269973754883,66.302001953125,66.3929977416992,66.484001159668,66.5699996948242,66.6589965820313,66.745002746582,66.8300018310547,67.0210037231445
